0.062945,0.069889
0.081158,0.077982
-0.074603,-0.081658
0.082675,0.072755
0.026472,0.032998
-0.080492,-0.087556
-0.0443,-0.046982
0.0093763,0.010619
0.091501,0.084996
0.092978,0.096384
-0.068477,-0.06885
0.094119,0.085763
0.091433,0.0982
-0.0029249,-0.01251
0.060056,0.055114
-0.071623,-0.077926
-0.015648,-0.014907
0.083147,0.073343
0.058441,0.056169
0.091898,0.082415
0.031148,0.021843
-0.092858,-0.086031
0.069826,0.064824
0.086799,0.089283
0.035747,0.046893
0.051548,0.049928
0.048626,0.053301
-0.021555,-0.01536
0.031096,0.029479
-0.065763,-0.062031
0.041209,0.031843
-0.093633,-0.083223
-0.044615,-0.052116
-0.090766,-0.096377
-0.080574,-0.073426
0.064692,0.064394
0.038966,0.045421
-0.03658,-0.039076
0.090044,0.084595
-0.093111,-0.10422
-0.012251,-0.0080921
-0.023688,-0.025379
0.053103,0.051945
0.05904,0.061677
-0.062625,-0.0732
-0.0020471,-0.0064676
-0.010883,-0.0043374
0.029263,0.033977
0.041873,0.032881
0.050937,0.042061
-0.044795,-0.054579
0.035941,0.024128
0.03102,0.029174
-0.067478,-0.063744
-0.0762,-0.07085
-0.00032719,0.00042183
0.091949,0.08256
-0.031923,-0.02876
0.017054,0.0080895
-0.055238,-0.064014
0.050253,0.04062
-0.048981,-0.057572
0.0011914,-0.0067706
0.039815,0.032525
0.078181,0.0738
0.091858,0.087453
0.0094431,0.0026646
-0.072275,-0.07825
-0.070141,-0.060711
-0.048498,-0.043621
0.068143,0.069481
-0.049144,-0.056717
0.062857,0.055946
-0.051295,-0.061439
0.085853,0.095784
-0.030003,-0.025042
-0.060681,-0.059294
-0.049783,-0.054261
0.023209,0.015198
-0.0053422,-0.0024023
-0.029668,-0.017958
0.066166,0.058256
0.017053,0.01124
0.0099447,0.0074679
0.083439,0.073215
-0.042832,-0.038414
0.05144,0.049097
0.050746,0.062334
-0.023911,-0.026258
0.013564,0.01646
-0.084829,-0.093124
-0.08921,-0.092058
0.0061595,-0.0019733
0.055833,0.062028
0.086802,0.095709
-0.074019,-0.0776
0.013765,0.018218
-0.0061219,-0.011062
-0.09762,-0.096884
-0.032575,-0.024597
-0.067564,-0.065224
0.058857,0.054904
-0.037757,-0.042576
0.0057066,0.0045688
-0.06687,-0.068727
0.020396,0.017027
-0.047406,-0.046006
0.030816,0.036637
0.037843,0.036027
0.04963,0.047935
-0.0098917,-0.018895
-0.083236,-0.094649
-0.054205,-0.05924
0.082667,0.078288
-0.069524,-0.065836
0.065163,0.07613
0.0076685,0.018126
0.099227,0.098216
-0.084365,-0.090593
-0.011464,-0.0051308
-0.078669,-0.072446
0.09238,0.098155
-0.099073,-0.093225
0.054982,0.045524
0.063461,0.067818
0.073739,0.072857
-0.083113,-0.090021
-0.020043,-0.029679
-0.048026,-0.04026
0.060014,0.052214
-0.013717,-0.021792
0.08213,0.086113
-0.063631,-0.054165
-0.047239,-0.046842
-0.070892,-0.066027
-0.072786,-0.0811
0.073858,0.084741
0.015941,0.016922
0.009972,0.014286
-0.071009,-0.082132
0.070606,0.078027
0.024411,0.030378
-0.02981,-0.038925
0.0026499,0.003251
-0.019638,-0.023818
-0.084807,-0.083692
-0.052017,-0.054444
-0.075336,-0.077374
-0.063218,-0.070881
-0.052009,-0.05788
-0.016547,-0.028054
-0.090069,-0.079901
0.080543,0.084232
0.088957,0.09934
-0.0018272,-0.0099029
-0.0021495,0.0079569
-0.032456,-0.025384
0.080011,0.081868
-0.026151,-0.02759
-0.077759,-0.083577
0.05605,0.062097
-0.022052,-0.028564
-0.051662,-0.062121
-0.019218,-0.012802
-0.080709,-0.0766
-0.073605,-0.06844
0.08841,0.09182
0.091227,0.089284
0.015042,0.01242
-0.088044,-0.080457
-0.053044,-0.057426
-0.029368,-0.021819
0.064239,0.071177
-0.096919,-0.088465
-0.091395,-0.09126
-0.066202,-0.062946
0.029823,0.040645
0.046344,0.045
0.029549,0.01899
-0.0098153,-0.0010133
0.0094018,0.01255
-0.040736,-0.044214
0.048939,0.060867
-0.062209,-0.068829
0.037355,0.041014
-0.063298,-0.060778
-0.026303,-0.029009
0.025124,0.016536
0.056045,0.044649
-0.083775,-0.085668
0.085877,0.078296
0.055143,0.060561
-0.0026417,-0.005753
-0.012828,-0.0046308
-0.010643,-0.0050217
-0.03873,-0.037025
0.0017017,-0.0060537
0.0021543,0.013132
0.063526,0.057893
0.058966,0.069156
0.028864,0.022234
-0.024278,-0.027313
0.062316,0.052416
0.0065651,0.0099279
-0.029855,-0.03752
0.0878,0.076882
0.075189,0.080545
0.010031,0.0063698
0.024495,0.02835
0.017409,0.014622
-0.058452,-0.055395
-0.039751,-0.051231
-0.0058153,0.0040383
-0.053902,-0.046689
0.068862,0.074762
-0.061047,-0.053532
-0.054816,-0.057616
-0.065858,-0.063044
-0.054467,-0.052655
-0.01286,-0.012139
-0.03778,-0.043178
0.084676,0.078643
-0.013959,-0.015119
-0.063037,-0.069572
0.080976,0.088283
0.09595,0.10762
-0.012226,-0.023506
-0.077776,-0.07692
-0.048387,-0.058297
-0.018256,-0.011006
0.018979,0.030719
-0.047558,-0.057951
0.020569,0.031114
0.042243,0.030679
-0.055651,-0.051239
-0.076516,-0.069707
-0.040665,-0.039846
-0.036244,-0.026996
-0.015167,-0.0055905
0.0015717,0.0045942
-0.082897,-0.091588
-0.047504,-0.054276
0.060203,0.052574
-0.094156,-0.10515
0.085771,0.076337
0.046066,0.048861
-0.0022782,0.0082737
0.015705,0.012212
-0.052543,-0.054688
-0.0082302,0.0033942
0.092618,0.10331
0.0093611,0.013601
0.0042272,0.015946
-0.053681,-0.047277
-0.0022205,-0.0061397
0.024812,0.028709
0.035827,0.029687
-0.020897,-0.025805
-0.026513,-0.022188
0.097596,0.098265
-0.092452,-0.094574
0.077034,0.079497
0.082657,0.08867
0.059237,0.061242
-0.080258,-0.079015
-0.047626,-0.04562
-0.032929,-0.032645
0.035946,0.025928
-0.072689,-0.06742
0.044245,0.056153
-0.078648,-0.082139
0.030751,0.042062
-0.0011652,-0.0048504
0.05581,0.065087
0.043007,0.04192
0.080744,0.078666
0.078185,0.07141
-0.033167,-0.042152
0.039749,0.035163
-0.060438,-0.055012
-0.093892,-0.087103
0.048815,0.053466
0.0,-0.01176
-0.0040156,0.0042215
0.080944,0.09108
0.021973,0.028476
0.023533,0.012557
0.071888,0.068965
0.061098,0.066002
0.015344,0.020853
-0.063416,-0.070033
-0.052014,-0.057556
0.077302,0.081455
-0.094265,-0.094805
-0.0020197,0.00094947
-0.066415,-0.07274
0.095736,0.087987
0.042539,0.05045
0.0,0.0065004
-0.0057823,0.0046452
-0.088076,-0.097487
0.036394,0.028768
-0.091514,-0.10114
-0.085711,-0.085957
0.00433,-0.0030321
-0.080654,-0.071153
0.06363,0.054008
0.063509,0.052569
0.044488,0.045863
-0.070027,-0.063487
0.031921,0.027408
0.003719,-0.0039854
0.094595,0.09073
0.029798,0.022842
0.060066,0.06031
-0.0092405,0.00051229
-0.013522,-0.010428
0.065063,0.0555
-0.083306,-0.085926
-0.073366,-0.084055
-0.065322,-0.065291
-0.021812,-0.023451
0.066276,0.078217
0.060673,0.068151
-0.087906,-0.08825
-0.020148,-0.010682
0.0053752,-0.0033237
-0.01664,-0.01928
0.031372,0.041629
0.025595,0.035615
-0.041603,-0.036477
-0.01367,-0.01083
-0.096903,-0.10066
0.096813,0.10728
-0.066566,-0.075572
-0.078757,-0.073223
-0.025518,-0.022003
-0.060376,-0.052381
-0.0020625,-0.0045037
-0.032101,-0.026106
0.090326,0.098371
0.084066,0.079805
-0.089465,-0.08821
0.047572,0.059071
-0.046176,-0.044993
-0.015433,-0.019503
0.0095742,0.012441
0.088547,0.085203
-0.016451,-0.010295
0.09661,0.094544
-0.039709,-0.039893
0.04022,0.044894
0.033268,0.044613
0.0078253,0.0036914
0.039621,0.047728
0.033306,0.039043
-0.064374,-0.053473
-0.074397,-0.085631
0.099816,0.096381
-0.065776,-0.061872
-0.09348,-0.098724
0.01224,0.0057692
0.076373,0.08144
0.033835,0.036825
-0.061913,-0.059739
-0.026217,-0.022366
-0.0078548,-0.018714
0.096328,0.092698
-0.068719,-0.069887
0.071105,0.064886
0.028953,0.034114
-0.024746,-0.016197
-0.061815,-0.067059
-0.014349,-0.0088042
-0.0035956,-0.012289
-0.075878,-0.067796
0.017901,0.0092279
-0.054762,-0.052645
-0.023076,-0.026288
0.016597,0.02396
-0.049639,-0.049548
-0.041912,-0.042162
0.023418,0.032467
-0.046944,-0.050468
0.064875,0.063662
0.096533,0.10766
0.04605,0.035065
-0.031225,-0.019874
0.016814,0.0093548
-0.078446,-0.074435
0.081262,0.083336
0.075931,0.080133
0.063552,0.060217
-0.047854,-0.044968
0.018871,0.026339
-0.095497,-0.10704
-0.014948,-0.024935
-0.037456,-0.026061
-0.067703,-0.064071
-0.064247,-0.070697
-0.015423,-0.017739
-0.081154,-0.090226
0.019705,0.014147
-0.0058151,-0.011627
0.03919,0.03515
0.039978,0.031631
0.027706,0.024058
-0.093279,-0.10236
-0.086239,-0.077019
-0.03608,-0.045817
0.0061729,0.016494
0.030889,0.028466
-0.018476,-0.029339
0.063996,0.060213
0.043672,0.049335
0.09373,0.1008
0.0062668,0.0073445
-0.034971,-0.030502
-0.078874,-0.069427
0.022192,0.011507
0.05576,0.051048
-0.015309,-0.026201
-0.081835,-0.089144
-0.046706,-0.041422
-0.069269,-0.063947
-0.043799,-0.034732
-0.011983,-0.010005
0.0054285,-0.004875
-0.0085151,0.0016307
0.075074,0.082283
0.0036104,-0.0015269
0.088725,0.089772
0.027542,0.039176
0.091539,0.096715
-0.051859,-0.043723
0.035224,0.033623
-0.042187,-0.042892
0.034362,0.035819
0.039028,0.033486
-0.086401,-0.080425
-0.049042,-0.048949
-0.055192,-0.051669
0.033567,0.028952
0.068878,0.060208
-0.031108,-0.031694
0.056104,0.052803
0.035066,0.041981
-0.098657,-0.09193
0.020434,0.024478
-0.022646,-0.031442
0.083198,0.071716
-0.09977,-0.098334
-0.0075102,-0.012291
-0.01513,-0.0045844
-0.0078167,0.003725
0.054032,0.048911
-0.035506,-0.028286
0.056948,0.066455
-0.0057286,-0.0033879
-0.092847,-0.083631
-0.064825,-0.054176
0.044352,0.045531
-0.0053028,0.00017848
-0.069456,-0.067614
-0.031775,-0.043154
0.021478,0.020195
-0.061651,-0.05814
0.047685,0.048194
-0.05143,-0.054495
0.083485,0.093976
-0.046188,-0.038279
0.0531,0.061478
-0.062268,-0.065327
-0.0425,-0.040264
-0.081777,-0.072836
0.015242,0.025646
0.036673,0.040716
0.0093186,0.0022813
-0.014854,-0.011162
0.028889,0.018618
0.029524,0.027285
0.035803,0.03981
0.027157,0.037567
0.089035,0.096498
-0.058213,-0.058584
0.041856,0.048018
-0.052754,-0.054745
-0.076121,-0.064798
0.021461,0.033172
-0.0099725,-0.0012329
-0.0082549,-0.010922
0.032389,0.031303
0.054057,0.047978
-0.029956,-0.02313
0.032402,0.04159
-0.016768,-0.0068392
0.068386,0.069785
0.066583,0.068956
-0.048712,-0.057139
0.022692,0.032285
0.01645,0.015259
